#####################################################################
# Alchemist log file - simulation started at: 2020-02-20T04:58+0000 #
#####################################################################
# longseed = 86.0, meanTaskSize = 1, peakFrequency = 0.003
#
# The columns have the following meaning: 
# time done[Sum] drop[Sum] waiting[Sum] isLeader[Sum] capacity[Mean] freeCapacity[Mean] maxCapacity[Mean] 
0.0 NaN 0.0 NaN NaN NaN NaN NaN 
1.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
2.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
3.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
4.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
5.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
6.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
7.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
8.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
9.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
10.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
11.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
12.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
13.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
14.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
15.003997832462387 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
16.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
17.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
18.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
19.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
20.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
21.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
22.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
23.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
24.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
25.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
26.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
27.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
28.00399783246239 0.0 0.0 0.0 135.0 14232.777777777797 14232.777777777797 14232.777777777797 
